20220103 010700;0.724840;0.724880;0.724820;0.724870;0
20220103 010800;0.724870;0.724870;0.724810;0.724810;0
20220103 010900;0.724810;0.724830;0.724700;0.724700;0
20220103 011000;0.724700;0.724700;0.724600;0.724600;0
20220103 011100;0.724620;0.724620;0.724560;0.724570;0
20220103 011200;0.724570;0.724730;0.724570;0.724720;0
20220103 011300;0.724710;0.724710;0.724640;0.724640;0
20220103 011400;0.724680;0.724730;0.724600;0.724610;0
20220103 011500;0.724590;0.724700;0.724590;0.724690;0
20220103 011600;0.724690;0.724690;0.724590;0.724660;0
20220103 011700;0.724680;0.724720;0.724680;0.724720;0
20220103 011800;0.724720;0.724720;0.724630;0.724640;0
20220103 011900;0.724620;0.724730;0.724620;0.724730;0
20220103 012000;0.724720;0.724720;0.724670;0.724700;0
20220103 012100;0.724720;0.724740;0.724630;0.724670;0
20220103 012200;0.724670;0.724670;0.724590;0.724590;0
20220103 012300;0.724590;0.724620;0.724570;0.724580;0
20220103 012400;0.724610;0.724680;0.724580;0.724600;0
20220103 012500;0.724600;0.724600;0.724530;0.724590;0
20220103 012600;0.724560;0.724560;0.724510;0.724520;0
20220103 012700;0.724510;0.724510;0.724510;0.724510;0
